provider_code,location,window_start,transaction_count,cash_out_count,cash_in_count,total_amount,average_amount,amount_standard_deviation,maximum_amount,failed_count,pending_count,is_injected_anomaly,cash_out_ratio,amount_coefficient_variation,log_total_amount,log_average_amount,cash_out_similarity_ratio,has_legitimate_surge,scenario_label,anomaly_score,requires_review
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 06:40:00+00:00,1,0,1,2650,2650.0,0.0,2650,0,0,0,0.0,0.0,7.8826922062890254,7.8826922062890254,0.0,0,normal,0.4732493573988636,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 06:50:00+00:00,1,0,1,1200,1200.0,0.0,1200,0,0,0,0.0,0.0,7.0909098220799835,7.0909098220799835,0.0,0,normal,0.48852473673617447,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 07:00:00+00:00,1,0,1,1300,1300.0,0.0,1300,0,0,0,0.0,0.0,7.170888478512505,7.170888478512505,0.0,0,normal,0.4865195812807642,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 07:10:00+00:00,1,0,1,5200,5200.0,0.0,5200,0,0,0,0.0,0.0,8.556606193773073,8.556606193773073,0.0,0,normal,0.4927993210348851,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 07:20:00+00:00,2,2,0,7200,3600.0,1131.370849898476,4400,0,0,0,1.0,0.3142696805273545,8.881975184248867,8.188966863648876,0.0,0,normal,0.47349398008694177,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 07:30:00+00:00,1,1,0,5700,5700.0,0.0,5700,0,0,0,1.0,0.0,8.648396877031582,8.648396877031582,0.0,0,normal,0.4943606654907396,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 08:00:00+00:00,1,1,0,2050,2050.0,0.0,2050,1,0,0,1.0,0.0,7.62608275807238,7.62608275807238,0.0,0,normal,0.5304957470336569,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 08:30:00+00:00,1,0,1,4400,4400.0,0.0,4400,0,0,0,0.0,0.0,8.38958706681109,8.38958706681109,0.0,0,normal,0.48661048073131163,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 09:00:00+00:00,2,1,1,7200,3600.0,212.13203435596427,3750,0,0,0,0.5,0.05892556509887896,8.881975184248867,8.188966863648876,0.0,0,normal,0.4565392475437939,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 09:10:00+00:00,2,2,0,2050,1025.0,671.7514421272201,1500,0,0,0,1.0,0.6553672606119221,7.62608275807238,6.933423025730715,0.0,0,normal,0.4962759038312209,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 09:20:00+00:00,5,2,3,17450,3490.0,2609.932949330308,8050,0,0,0,0.4,0.7478317906390567,9.767152232578871,8.157943507105037,0.0,0,normal,0.5243468954040232,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 09:30:00+00:00,1,0,1,1800,1800.0,0.0,1800,0,0,0,0.0,0.0,7.496097345175956,7.496097345175956,0.0,0,normal,0.4737068440833454,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 09:40:00+00:00,2,2,0,4450,2225.0,318.1980515339464,2450,0,0,0,1.0,0.1430103602399759,8.400884069015854,7.70796153183549,0.0,0,normal,0.47359621456186085,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 09:50:00+00:00,3,2,1,11750,3916.6666666666665,3662.0804651636663,7950,0,0,0,0.6666666666666666,0.9349992677013617,9.371693622333941,8.273251517464745,0.0,0,normal,0.4707108055263739,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 10:00:00+00:00,2,2,0,2150,1075.0,318.1980515339464,1300,0,0,0,1.0,0.29599818747343853,7.67368812926773,6.98100574072173,0.0,0,normal,0.49066227256935185,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 10:10:00+00:00,3,2,1,7700,2566.6666666666665,284.31203515386636,2800,0,0,0,0.6666666666666666,0.11077092278722067,8.94910546953925,7.850752853684856,0.0,0,normal,0.45975898041728636,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 10:20:00+00:00,1,1,0,1350,1350.0,0.0,1350,0,0,0,1.0,0.0,7.208600337960199,7.208600337960199,0.0,0,normal,0.48147852311526845,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 10:30:00+00:00,2,2,0,4950,2475.0,2793.0717856868628,4450,0,0,0,1.0,1.128513852802773,8.507344855361422,7.814399633804487,0.0,0,normal,0.5017591125269452,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 10:40:00+00:00,2,1,1,3050,1525.0,601.0407640085654,1950,0,0,0,0.5,0.39412509115315764,8.02322468471667,7.330405211844402,0.0,0,normal,0.45070269662426743,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 10:50:00+00:00,5,2,3,19350,3870.0,3126.6195803135374,9200,0,0,0,0.4,0.807912036256728,9.870499376709148,8.261268150577648,0.0,0,normal,0.531545657984174,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 11:00:00+00:00,3,3,0,7250,2416.6666666666665,1692.8772351630619,4350,0,0,0,1.0,0.7005009248950601,8.888894669371593,7.790558166695303,0.0,0,normal,0.48766519019672605,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 11:10:00+00:00,2,1,1,4450,2225.0,1590.9902576697318,3350,0,0,0,0.5,0.7150518011998794,8.400884069015854,7.70796153183549,0.0,0,normal,0.4475358494048196,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 11:20:00+00:00,4,2,2,13400,3350.0,2671.76595781392,6850,0,0,0,0.5,0.7975420769593792,9.503084610020228,8.11701408773731,0.0,0,normal,0.474173152164095,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 11:30:00+00:00,4,2,2,12550,3137.5,2064.1281452468015,5100,0,0,0,0.5,0.6578894486842395,9.437555622660446,8.051500257757587,0.0,0,normal,0.4667971082683489,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 11:40:00+00:00,3,1,2,4700,1566.6666666666667,814.4527815247078,2500,0,0,0,0.3333333333333333,0.5198634775689625,8.45553053102413,7.357343593276938,0.0,0,normal,0.4596690831077167,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 11:50:00+00:00,3,1,2,5750,1916.6666666666667,251.66114784235836,2150,0,0,0,0.3333333333333333,0.1313014684394913,8.657129031713755,7.558864448195184,0.0,0,normal,0.4663632727638873,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 12:00:00+00:00,3,2,1,6900,2300.0,2170.2534414210704,4800,0,0,0,0.6666666666666666,0.9435884527917697,8.839421607620602,7.741099090035366,0.0,0,normal,0.4626635263362474,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 12:10:00+00:00,3,0,3,4050,1350.0,1011.1874208078342,2100,0,0,0,0.0,0.7490277191169142,8.30671904320269,7.208600337960199,0.0,0,normal,0.5218139431469068,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 12:20:00+00:00,3,1,2,9800,3266.6666666666665,416.3331998932266,3600,0,0,0,0.3333333333333333,0.12744893874282448,9.19023970026918,8.091831451593617,0.0,0,normal,0.46725112182076184,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 12:30:00+00:00,2,0,2,3400,1700.0,919.2388155425118,2350,0,0,0,0.0,0.540728715025007,8.131824785007195,7.438971592395862,0.0,0,normal,0.4769435188334121,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 12:40:00+00:00,1,1,0,1350,1350.0,0.0,1350,0,0,0,1.0,0.0,7.208600337960199,7.208600337960199,0.0,0,normal,0.48147852311526845,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 12:50:00+00:00,2,2,0,2600,1300.0,565.685424949238,1700,0,0,0,1.0,0.43514263457633695,7.8636512654486515,7.170888478512505,0.0,0,normal,0.48547794612821865,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 13:00:00+00:00,3,1,2,8700,2900.0,1213.4661099511598,4250,0,0,0,0.3333333333333333,0.41843658963833097,9.071193240566025,7.972810784121404,0.0,0,normal,0.45564471138539114,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 13:10:00+00:00,3,1,2,15350,5116.666666666667,6351.640208114227,12450,0,0,0,0.3333333333333333,1.2413629071233017,9.638935897473202,8.54045388499079,0.0,0,normal,0.5035928838319489,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 13:20:00+00:00,1,1,0,1000,1000.0,0.0,1000,0,0,0,1.0,0.0,6.90875477931522,6.90875477931522,0.0,0,normal,0.4983623758699109,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 13:30:00+00:00,2,2,0,6550,3275.0,3075.914498161482,5450,0,0,0,1.0,0.9392105337897654,8.787372988731876,8.09437844497296,0.0,0,normal,0.4892911891989979,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 13:40:00+00:00,4,3,1,13450,3362.5,1368.3170928796683,4850,0,0,0,0.75,0.40693445141402773,9.506808731708581,8.12073737746566,0.0,0,normal,0.4835557716035574,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 13:50:00+00:00,3,1,2,16950,5650.0,5617.161204736784,11850,0,0,0,0.3333333333333333,0.9941878238472185,9.738082108118487,8.639587799629844,0.0,0,normal,0.4937652089574813,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 14:00:00+00:00,2,2,0,6800,3400.0,1697.0562748477141,4600,1,0,0,1.0,0.4991341984846218,8.824824939175638,8.131824785007195,0.0,0,normal,0.5354574877123454,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 14:10:00+00:00,5,3,2,9250,1850.0,1293.734903293561,3400,0,0,0,0.6,0.6993161639424654,9.132486932771318,7.523481312573497,0.0,0,normal,0.517287846806203,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 14:20:00+00:00,3,1,2,7400,2466.6666666666665,1808.5445345175588,4550,0,0,0,0.3333333333333333,0.7331937302098211,8.909370405197466,7.8110283137749885,0.0,0,normal,0.4575088014898397,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 14:30:00+00:00,3,2,1,10400,3466.6666666666665,2627.419519858474,6500,0,0,0,0.6666666666666666,0.7579094768822521,9.249657234353133,8.151237216402786,0.0,0,normal,0.4597290795867732,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 14:40:00+00:00,3,1,2,7350,2450.0,726.2919523166975,3150,0,1,0,0.3333333333333333,0.2964456948231418,8.902591637374087,7.804251383528112,0.0,0,normal,0.5311495890591377,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 14:50:00+00:00,4,2,2,4450,1112.5,918.6720488473204,2400,0,0,0,0.5,0.8257726281773666,8.400884069015854,7.015263486697422,0.0,0,normal,0.49497107771929405,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 15:00:00+00:00,4,3,1,16150,4037.5,3469.4800282847377,8250,0,0,0,0.75,0.8593139388940527,9.689737246238513,8.303628614882351,0.0,0,normal,0.49762972023101326,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 15:10:00+00:00,2,1,1,4400,2200.0,1484.9242404917497,3250,0,0,0,0.5,0.6749655638598863,8.38958706681109,7.696667081526462,0.0,0,normal,0.4435591361490353,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 15:20:00+00:00,2,1,1,11450,5725.0,3641.59992311072,8300,0,1,0,0.5,0.6360873228140995,9.34583234141334,8.65277248565806,0.0,0,normal,0.5441704119714369,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 15:30:00+00:00,4,3,1,4600,1150.0,594.418483337567,1650,0,0,0,0.75,0.5168856376848409,8.434028950155469,7.048386408721883,0.0,0,normal,0.498922556895638,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 15:40:00+00:00,5,3,2,16700,3340.0,1597.0284906663376,4950,0,0,0,0.6,0.4781522427144723,9.723223876851618,8.114025442356757,0.0,0,normal,0.5116976244703958,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 15:50:00+00:00,1,1,0,3300,3300.0,0.0,3300,0,0,0,1.0,0.0,8.101980731853192,8.101980731853192,0.0,0,normal,0.47357267190890817,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 16:00:00+00:00,3,2,1,13550,4516.666666666667,1235.2462642458522,5650,0,0,0,0.6666666666666666,0.27348625776660934,9.514215624322715,8.415750915347907,0.0,0,normal,0.4701851008593248,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 16:10:00+00:00,4,1,3,9100,2275.0,651.2807894193307,2850,0,0,0,0.25,0.2862772700744311,9.116139576577355,7.730174795246222,0.0,0,normal,0.4967935025798068,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 16:20:00+00:00,2,0,2,3600,1800.0,636.3961030678928,2250,0,0,0,0.0,0.3535533905932738,8.188966863648876,7.496097345175956,0.0,0,normal,0.47669765812255843,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 16:30:00+00:00,4,1,3,10950,2737.5,660.0189391222042,3350,0,0,0,0.25,0.24110280881176407,9.301186055275759,7.915165604223776,0.0,0,normal,0.5009601548468868,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 16:40:00+00:00,3,3,0,8700,2900.0,1353.6986370680884,3850,0,0,0,1.0,0.4667926334717546,9.071193240566025,7.972810784121404,0.0,0,normal,0.4836829120351043,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 16:50:00+00:00,2,0,2,5650,2825.0,3075.914498161482,5000,0,0,0,0.0,1.0888192913845953,8.639587799629844,7.946617563244473,0.0,0,normal,0.5070177728384092,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 17:00:00+00:00,4,2,2,9700,2425.0,971.682389809894,3550,0,0,0,0.5,0.4006937689937707,9.179984251961283,7.793999089503996,0.0,0,normal,0.46241040575262604,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 17:10:00+00:00,4,3,1,7600,1900.0,772.4420150837644,2950,0,0,0,0.75,0.406548428991455,8.936035096566041,7.550135342488429,0.0,0,normal,0.47991672036896843,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 17:20:00+00:00,2,1,1,3800,1900.0,707.1067811865476,2400,0,0,0,0.5,0.37216146378239345,8.24301946898925,7.550135342488429,0.0,0,normal,0.4419817166888917,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 17:30:00+00:00,3,1,2,23650,7883.333333333333,5784.96614798508,14350,0,0,0,0.3333333333333333,0.7338223443532872,10.071160676324263,8.972632947101493,0.0,0,normal,0.4998707524765156,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 17:40:00+00:00,3,3,0,7300,2433.3333333333335,175.59422921421225,2600,0,0,0,1.0,0.07216201200584065,8.895766604056085,7.797428212952,0.0,0,normal,0.5040915977984458,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 17:50:00+00:00,2,2,0,3500,1750.0,1131.370849898476,2550,0,0,0,1.0,0.6464976285134149,8.160803920954665,7.467942332285852,0.0,0,normal,0.4747317016468822,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 18:00:00+00:00,1,1,0,5400,5400.0,0.0,5400,0,0,0,1.0,0.0,8.594339400592892,8.594339400592892,0.0,0,normal,0.4902536421436857,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 18:10:00+00:00,1,1,0,1600,1600.0,0.0,1600,0,0,0,1.0,0.0,7.3783837129967145,7.3783837129967145,0.0,0,normal,0.47302459548062037,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 18:20:00+00:00,3,2,1,12150,4050.0,2474.3686063317245,6700,1,0,0,0.6666666666666666,0.610955211439932,9.405166749908611,8.30671904320269,0.0,0,normal,0.5184993456752389,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 18:30:00+00:00,1,1,0,3600,3600.0,0.0,3600,0,0,0,1.0,0.0,8.188966863648876,8.188966863648876,0.0,0,normal,0.47421593354183145,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 18:40:00+00:00,3,1,2,5100,1700.0,1089.7247358851685,2950,0,0,0,0.3333333333333333,0.6410145505206873,8.537191877922927,7.438971592395862,0.0,0,normal,0.45919075271840176,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 18:50:00+00:00,3,0,3,4550,1516.6666666666667,553.0220007679019,2100,0,0,0,0.0,0.36462989061619905,8.423102268016642,7.324929346666672,0.0,0,normal,0.50210076003229,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 19:00:00+00:00,2,1,1,3950,1975.0,318.1980515339464,2200,0,0,0,0.5,0.16111293748554248,8.281723990411392,7.588829878307813,0.0,0,normal,0.4457348269047488,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 19:10:00+00:00,3,3,0,11500,3833.3333333333335,2264.03032959661,6300,0,0,0,1.0,0.5906166077208548,9.350189267092581,8.251750861227901,0.0,0,normal,0.497280349558194,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 19:20:00+00:00,4,1,3,6150,1537.5,942.8458693409721,2800,0,0,0,0.25,0.6132330857502257,8.724369949208368,7.338563194762097,0.0,0,normal,0.4976798183530951,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 19:30:00+00:00,5,3,2,25200,5040.0,3258.143643242268,10050,0,0,0,0.6,0.6464570720718785,10.134638955251866,8.525359754082631,0.0,0,normal,0.5313242591471579,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 19:40:00+00:00,2,1,1,4250,2125.0,883.8834764831844,2750,0,0,0,0.5,0.41594516540385146,8.35490952835879,7.661997558901893,0.0,0,normal,0.4419228072244454,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 19:50:00+00:00,3,2,1,9950,3316.6666666666665,2726.872445372782,6100,0,0,0,0.6666666666666666,0.8221725965948087,9.205428327615163,8.107017003577953,0.0,0,normal,0.4581892623666697,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 20:00:00+00:00,3,3,0,15650,5216.666666666667,6870.650139057681,13150,1,0,0,1.0,1.3170575346436448,9.658290091690503,8.559805582220113,0.0,0,normal,0.5971568830626504,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 20:10:00+00:00,2,2,0,4150,2075.0,1308.147545195113,3000,0,0,0,1.0,0.6304325519012592,8.33110454805304,7.638198244285779,0.0,0,normal,0.4714671679049141,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 20:20:00+00:00,5,2,3,8400,1680.0,503.23950560344525,2250,0,0,0,0.4,0.2995473247639555,9.036106025364846,7.427144133408616,0.0,0,normal,0.5278803587981503,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 20:30:00+00:00,4,3,1,9350,2337.5,1071.1170181948687,3250,1,0,0,0.75,0.45823187944165505,9.143238568435446,7.757264977165941,0.0,0,normal,0.5347742678015792,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 20:40:00+00:00,3,1,2,6500,2166.6666666666665,908.7537253477057,2900,0,0,0,0.3333333333333333,0.4194247963143257,8.77971129020447,7.681406599201042,0.0,0,normal,0.4575130010065961,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 20:50:00+00:00,5,2,3,11500,2300.0,2000.6249023742557,5850,0,0,0,0.4,0.8698369140757634,9.350189267092581,7.741099090035366,0.0,0,normal,0.525255221875424,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 21:00:00+00:00,1,0,1,2000,2000.0,0.0,2000,0,0,0,0.0,0.0,7.601402334583733,7.601402334583733,0.0,0,normal,0.4727365565995314,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 23:30:00+00:00,1,1,0,2300,2300.0,0.0,2300,0,0,0,1.0,0.0,7.741099090035366,7.741099090035366,0.0,0,normal,0.46661344655909337,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-08 23:50:00+00:00,1,0,1,2200,2200.0,0.0,2200,0,0,0,0.0,0.0,7.696667081526462,7.696667081526462,0.0,0,normal,0.4725502990075738,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 00:50:00+00:00,2,1,1,2750,1375.0,530.3300858899106,1750,0,0,0,0.5,0.385694607919935,7.919719760924575,7.226936018493289,0.0,0,normal,0.457369485603606,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 01:00:00+00:00,1,0,1,650,650.0,0.0,650,0,0,0,0.0,0.0,6.478509642208569,6.478509642208569,0.0,0,normal,0.5272319043389017,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 01:40:00+00:00,2,1,1,9600,4800.0,494.9747468305833,5150,0,0,0,0.5,0.10311973892303819,9.169622538697624,8.476579508530941,0.0,0,normal,0.4660190608034182,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 02:00:00+00:00,1,0,1,2400,2400.0,0.0,2400,0,0,0,0.0,0.0,7.783640596221253,7.783640596221253,0.0,0,normal,0.4737807894775588,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 03:30:00+00:00,1,0,1,1150,1150.0,0.0,1150,0,0,0,0.0,0.0,7.048386408721883,7.048386408721883,0.0,0,normal,0.4900239003079954,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 03:50:00+00:00,2,0,2,1650,825.0,247.48737341529164,1000,0,0,0,0.0,0.29998469504883835,7.409136443920128,6.716594773520978,0.0,0,normal,0.5094160686000004,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 04:10:00+00:00,1,1,0,1750,1750.0,0.0,1750,0,0,0,1.0,0.0,7.467942332285852,7.467942332285852,0.0,0,normal,0.47111286166004207,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 04:30:00+00:00,2,2,0,12200,6100.0,6363.961030678927,10600,0,0,0,1.0,1.0432723001112996,9.409273194575334,8.716207971151853,0.0,0,normal,0.5165495218043772,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 04:40:00+00:00,1,1,0,1350,1350.0,0.0,1350,0,0,0,1.0,0.0,7.208600337960199,7.208600337960199,0.0,0,normal,0.48147852311526845,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 04:50:00+00:00,1,0,1,900,900.0,0.0,900,0,0,0,0.0,0.0,6.803505257608338,6.803505257608338,0.0,0,normal,0.5106386161684373,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 06:00:00+00:00,1,0,1,1650,1650.0,0.0,1650,0,0,0,0.0,0.0,7.409136443920128,7.409136443920128,0.0,0,normal,0.4756383303730205,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 06:10:00+00:00,1,1,0,1900,1900.0,0.0,1900,0,0,0,1.0,0.0,7.550135342488429,7.550135342488429,0.0,0,normal,0.4682907409034953,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 06:20:00+00:00,1,0,1,2600,2600.0,0.0,2600,0,0,0,0.0,0.0,7.8636512654486515,7.8636512654486515,0.0,0,normal,0.47374270078180525,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 07:00:00+00:00,1,0,1,1300,1300.0,0.0,1300,0,0,0,0.0,0.0,7.170888478512505,7.170888478512505,0.0,0,normal,0.4865195812807642,False
bkash_sim,"Ambarkhana, Sylhet",2026-07-09 07:10:00+00:00,1,1,0,2250,2250.0,0.0,2250,0,0,0,1.0,0.0,7.719129840906732,7.719129840906732,0.0,0,normal,0.46607124478046585,False
