period_start,agent_id,provider_code,location,event_context,month_number,year_index,monthly_volume,is_injected_anomaly,expected_monthly_volume,volume_ratio,volume_residual,requires_review
2023-02-01 00:00:00+00:00,agent_03,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,90700,0,97554.22867063493,0.9297392971679747,-6854.228670634926,False
2023-02-01 00:00:00+00:00,agent_03,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,127100,0,121756.98410894656,1.043882623491007,5343.015891053437,False
2023-02-01 00:00:00+00:00,agent_03,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,81400,0,80153.34692460317,1.0155533502121814,1246.6530753968254,False
2023-02-01 00:00:00+00:00,agent_04,bkash_sim,"Zindabazar, Sylhet",normal,2,0,139800,0,141647.18422619055,0.9869592591177749,-1847.184226190555,False
2023-02-01 00:00:00+00:00,agent_04,nagad_sim,"Zindabazar, Sylhet",normal,2,0,106300,0,111560.85091991349,0.9528432162668774,-5260.850919913486,False
2023-02-01 00:00:00+00:00,agent_04,rocket_sim,"Zindabazar, Sylhet",normal,2,0,77400,0,74597.27708333332,1.0375713836516545,2802.7229166666802,False
2023-02-01 00:00:00+00:00,agent_05,bkash_sim,"Ambarkhana, Sylhet",normal,2,0,88300,0,96068.06388888888,0.9191399974722784,-7768.063888888879,False
2023-02-01 00:00:00+00:00,agent_05,nagad_sim,"Ambarkhana, Sylhet",normal,2,0,89700,0,95796.73779761909,0.9363575635477368,-6096.737797619091,False
2023-02-01 00:00:00+00:00,agent_05,rocket_sim,"Ambarkhana, Sylhet",normal,2,0,84500,0,86610.06763167387,0.9756371552479634,-2110.067631673868,False
2023-02-01 00:00:00+00:00,agent_06,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,124500,0,110237.57619047622,1.1293789677022668,14262.423809523782,False
2023-02-01 00:00:00+00:00,agent_06,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,128800,0,111283.09702380953,1.157408478418269,17516.902976190468,False
2023-02-01 00:00:00+00:00,agent_06,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,101000,0,107537.31378968255,0.9392088796037068,-6537.31378968255,False
2023-02-01 00:00:00+00:00,agent_07,bkash_sim,"Zindabazar, Sylhet",normal,2,0,97200,0,96938.63422619045,1.0026961982278366,261.36577380954986,False
2023-02-01 00:00:00+00:00,agent_07,nagad_sim,"Zindabazar, Sylhet",normal,2,0,112400,0,120866.18182720063,0.9299540889005287,-8466.181827200635,False
2023-02-01 00:00:00+00:00,agent_07,rocket_sim,"Zindabazar, Sylhet",normal,2,0,92700,0,90161.46607142859,1.0281554198171567,2538.5339285714144,False
2023-02-01 00:00:00+00:00,agent_08,bkash_sim,"Ambarkhana, Sylhet",normal,2,0,147200,0,138360.42559523805,1.0638880255443952,8839.574404761952,False
2023-02-01 00:00:00+00:00,agent_08,nagad_sim,"Ambarkhana, Sylhet",normal,2,0,107100,0,113273.79206349203,0.9454967300818224,-6173.79206349203,False
2023-02-01 00:00:00+00:00,agent_08,rocket_sim,"Ambarkhana, Sylhet",normal,2,0,88400,0,87575.33152056273,1.0094166755080298,824.6684794372704,False
2023-02-01 00:00:00+00:00,agent_09,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,131500,0,137386.6304924244,0.9571528141324568,-5886.630492424389,False
2023-02-01 00:00:00+00:00,agent_09,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,113300,0,124545.14027777781,0.9097103246847099,-11245.140277777813,False
2023-02-01 00:00:00+00:00,agent_09,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,94400,0,89049.75817099564,1.0600814863385781,5350.241829004357,False
2023-02-01 00:00:00+00:00,agent_10,bkash_sim,"Zindabazar, Sylhet",normal,2,0,96600,0,99522.56580086573,0.9706341393296322,-2922.5658008657338,False
2023-02-01 00:00:00+00:00,agent_10,nagad_sim,"Zindabazar, Sylhet",normal,2,0,101800,0,98803.06332070705,1.030332426734231,2996.9366792929504,False
2023-02-01 00:00:00+00:00,agent_10,rocket_sim,"Zindabazar, Sylhet",normal,2,0,97600,0,94726.92910353531,1.030330033113651,2873.070896464691,False
2023-02-01 00:00:00+00:00,agent_11,bkash_sim,"Ambarkhana, Sylhet",normal,2,0,105800,0,112296.46061507943,0.9421490171685155,-6496.460615079428,False
2023-02-01 00:00:00+00:00,agent_11,nagad_sim,"Ambarkhana, Sylhet",normal,2,0,98900,0,104803.68878968248,0.943669074458535,-5903.688789682477,False
2023-02-01 00:00:00+00:00,agent_11,rocket_sim,"Ambarkhana, Sylhet",normal,2,0,72400,0,78925.83720238089,0.9173168453614575,-6525.8372023808915,False
2023-02-01 00:00:00+00:00,agent_12,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,122400,0,112831.3488095238,1.0848048994489068,9568.651190476201,False
2023-02-01 00:00:00+00:00,agent_12,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,116800,0,113854.77738095241,1.025868239232448,2945.222619047592,False
2023-02-01 00:00:00+00:00,agent_12,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,85100,0,81566.03564213561,1.0433264204891528,3533.964357864388,False
2023-02-01 00:00:00+00:00,agent_13,bkash_sim,"Zindabazar, Sylhet",normal,2,0,350583,1,106173.58680555562,3.301979433378768,244409.41319444438,True
2023-02-01 00:00:00+00:00,agent_13,nagad_sim,"Zindabazar, Sylhet",normal,2,0,98200,0,103170.31408730157,0.9518241838141954,-4970.314087301565,False
2023-02-01 00:00:00+00:00,agent_13,rocket_sim,"Zindabazar, Sylhet",normal,2,0,85700,0,81601.70338203461,1.050223174861662,4098.296617965389,False
2023-02-01 00:00:00+00:00,agent_14,bkash_sim,"Ambarkhana, Sylhet",normal,2,0,134600,0,121944.79712301587,1.103778128920234,12655.202876984127,False
2023-02-01 00:00:00+00:00,agent_14,nagad_sim,"Ambarkhana, Sylhet",normal,2,0,96800,0,106539.3613997114,0.9085843835390421,-9739.3613997114,False
2023-02-01 00:00:00+00:00,agent_14,rocket_sim,"Ambarkhana, Sylhet",normal,2,0,106800,0,106735.74613095226,1.0006019901614676,64.25386904773768,False
2023-02-01 00:00:00+00:00,agent_15,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,102800,0,108635.75744047623,0.9462814309213634,-5835.757440476227,False
2023-02-01 00:00:00+00:00,agent_15,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,93300,0,94089.90839646466,0.9916047490115918,-789.9083964646561,False
2023-02-01 00:00:00+00:00,agent_15,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,105300,0,106906.9040674603,0.9849691272843678,-1606.904067460302,False
2023-02-01 00:00:00+00:00,agent_16,bkash_sim,"Zindabazar, Sylhet",normal,2,0,413629,1,123021.0682539683,3.362261487976126,290607.9317460317,True
2023-02-01 00:00:00+00:00,agent_16,nagad_sim,"Zindabazar, Sylhet",normal,2,0,92600,0,98348.61299603175,0.9415486114047821,-5748.6129960317485,False
2023-02-01 00:00:00+00:00,agent_16,rocket_sim,"Zindabazar, Sylhet",normal,2,0,95600,0,92953.88143939398,1.028467004493312,2646.118560606017,False
2023-02-01 00:00:00+00:00,agent_17,bkash_sim,"Ambarkhana, Sylhet",normal,2,0,95300,0,97577.84831349208,0.9766560920038536,-2277.8483134920825,False
2023-02-01 00:00:00+00:00,agent_17,nagad_sim,"Ambarkhana, Sylhet",normal,2,0,132000,0,123395.39087301587,1.0697320140250537,8604.609126984127,False
2023-02-01 00:00:00+00:00,agent_17,rocket_sim,"Ambarkhana, Sylhet",normal,2,0,88000,0,88330.50357142855,0.99625833027023,-330.50357142854773,False
2023-02-01 00:00:00+00:00,agent_18,bkash_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,113300,0,120900.86378968252,0.9371314351988015,-7600.863789682524,False
2023-02-01 00:00:00+00:00,agent_18,nagad_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,124000,0,123911.09295634914,1.0007175067343017,88.90704365086276,False
2023-02-01 00:00:00+00:00,agent_18,rocket_sim,"Shahjalal Uposhahar, Sylhet",normal,2,0,88600,0,89373.87632575756,0.9913411350433445,-773.8763257575629,False
2023-03-01 00:00:00+00:00,agent_01,bkash_sim,"Zindabazar, Sylhet",eid,3,0,479800,0,486342.10228174605,0.9865483529987373,-6542.102281746047,False
2023-03-01 00:00:00+00:00,agent_01,nagad_sim,"Zindabazar, Sylhet",eid,3,0,413600,0,450368.6939484128,0.9183586815813969,-36768.69394841278,False
2023-03-01 00:00:00+00:00,agent_01,rocket_sim,"Zindabazar, Sylhet",eid,3,0,495600,0,463132.6778769841,1.0701037168697471,32467.32212301588,False
2023-03-01 00:00:00+00:00,agent_02,bkash_sim,"Ambarkhana, Sylhet",eid,3,0,586200,0,549417.9808531748,1.0669472431348306,36782.01914682519,False
2023-03-01 00:00:00+00:00,agent_02,nagad_sim,"Ambarkhana, Sylhet",eid,3,0,490700,0,504080.1910180101,0.9734562253061596,-13380.191018010082,False
2023-03-01 00:00:00+00:00,agent_02,rocket_sim,"Ambarkhana, Sylhet",eid,3,0,406500,0,424512.8339285715,0.9575682229395158,-18012.83392857149,False
2023-03-01 00:00:00+00:00,agent_03,bkash_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,466900,0,522661.1574404759,0.8933129874935726,-55761.15744047589,False
2023-03-01 00:00:00+00:00,agent_03,nagad_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,563800,0,574258.3083333335,0.9817881462373848,-10458.308333333465,False
2023-03-01 00:00:00+00:00,agent_03,rocket_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,374800,0,389684.264285714,0.9618042973508395,-14884.264285714016,False
2023-03-01 00:00:00+00:00,agent_04,bkash_sim,"Zindabazar, Sylhet",eid,3,0,707400,0,632563.6827380956,1.118306376581675,74836.31726190436,False
2023-03-01 00:00:00+00:00,agent_04,nagad_sim,"Zindabazar, Sylhet",eid,3,0,526800,0,570980.6065476192,0.9226232799485904,-44180.606547619216,False
2023-03-01 00:00:00+00:00,agent_04,rocket_sim,"Zindabazar, Sylhet",eid,3,0,349300,0,373360.8999007935,0.9355559194677676,-24060.899900793505,False
2023-03-01 00:00:00+00:00,agent_05,bkash_sim,"Ambarkhana, Sylhet",eid,3,0,436800,0,467863.10586219357,0.9336064214660623,-31063.105862193566,False
2023-03-01 00:00:00+00:00,agent_05,nagad_sim,"Ambarkhana, Sylhet",eid,3,0,470000,0,464928.5381500446,1.0109080459335424,5071.461849955376,False
2023-03-01 00:00:00+00:00,agent_05,rocket_sim,"Ambarkhana, Sylhet",eid,3,0,399300,0,434628.23898809514,0.9187161904842018,-35328.23898809514,False
2023-03-01 00:00:00+00:00,agent_06,bkash_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,616000,0,586414.1927579362,1.050452065464037,29585.807242063805,False
2023-03-01 00:00:00+00:00,agent_06,nagad_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,641600,0,605481.9285714284,1.0596517744365854,36118.071428571595,False
2023-03-01 00:00:00+00:00,agent_06,rocket_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,480000,0,553444.6152777778,0.8672954560395978,-73444.61527777778,False
2023-03-01 00:00:00+00:00,agent_07,bkash_sim,"Zindabazar, Sylhet",eid,3,0,455200,0,524039.30704365065,0.8686371306152487,-68839.30704365065,False
2023-03-01 00:00:00+00:00,agent_07,nagad_sim,"Zindabazar, Sylhet",eid,3,0,633600,0,572889.4459325396,1.105972547580514,60710.554067460354,False
2023-03-01 00:00:00+00:00,agent_07,rocket_sim,"Zindabazar, Sylhet",eid,3,0,392600,0,419346.35476190486,0.9362189406008052,-26746.354761904862,False
2023-03-01 00:00:00+00:00,agent_08,bkash_sim,"Ambarkhana, Sylhet",eid,3,0,616300,0,632400.287202381,0.9745409868904304,-16100.287202380947,False
2023-03-01 00:00:00+00:00,agent_08,nagad_sim,"Ambarkhana, Sylhet",eid,3,0,621300,0,590793.4222222222,1.0516366239539867,30506.5777777778,False
2023-03-01 00:00:00+00:00,agent_08,rocket_sim,"Ambarkhana, Sylhet",eid,3,0,434900,0,443955.88124999986,0.9796018441641045,-9055.88124999986,False
2023-03-01 00:00:00+00:00,agent_09,bkash_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,636700,0,664788.7799693358,0.9577478128156264,-28088.779969335767,False
2023-03-01 00:00:00+00:00,agent_09,nagad_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,660300,0,648193.394345238,1.0186774591663208,12106.60565476201,False
2023-03-01 00:00:00+00:00,agent_09,rocket_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,476700,0,468903.4064942,1.0166272912455296,7796.593505800003,False
2023-03-01 00:00:00+00:00,agent_10,bkash_sim,"Zindabazar, Sylhet",eid,3,0,442800,0,466672.0550595238,0.9488461869513937,-23872.055059523787,False
2023-03-01 00:00:00+00:00,agent_10,nagad_sim,"Zindabazar, Sylhet",eid,3,0,431100,0,458424.8863095237,0.9403939726538445,-27324.886309523718,False
2023-03-01 00:00:00+00:00,agent_10,rocket_sim,"Zindabazar, Sylhet",eid,3,0,476600,0,489651.3326388891,0.973345660945001,-13051.332638889086,False
2023-03-01 00:00:00+00:00,agent_11,bkash_sim,"Ambarkhana, Sylhet",eid,3,0,589800,0,576227.9490349927,1.0235532673965857,13572.050965007278,False
2023-03-01 00:00:00+00:00,agent_11,nagad_sim,"Ambarkhana, Sylhet",eid,3,0,512000,0,531621.6196886444,0.9630910050269659,-19621.619688644423,False
2023-03-01 00:00:00+00:00,agent_11,rocket_sim,"Ambarkhana, Sylhet",eid,3,0,431800,0,429667.6860119048,1.0049627050334806,2132.3139880952076,False
2023-03-01 00:00:00+00:00,agent_12,bkash_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,578100,0,569254.3560515873,1.0155390008954295,8845.643948412733,False
2023-03-01 00:00:00+00:00,agent_12,nagad_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,597500,0,569275.7253968252,1.0495792694893156,28224.274603174767,False
2023-03-01 00:00:00+00:00,agent_12,rocket_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,356300,0,419163.5516865079,0.850026197569956,-62863.55168650788,False
2023-03-01 00:00:00+00:00,agent_13,bkash_sim,"Zindabazar, Sylhet",eid,3,0,498100,0,516877.63519119774,0.9636710240243772,-18777.63519119774,False
2023-03-01 00:00:00+00:00,agent_13,nagad_sim,"Zindabazar, Sylhet",eid,3,0,528300,0,531499.5351641417,0.993980173165808,-3199.5351641416783,False
2023-03-01 00:00:00+00:00,agent_13,rocket_sim,"Zindabazar, Sylhet",eid,3,0,426800,0,415173.17182539694,1.0280047675611679,11626.828174603055,False
2023-03-01 00:00:00+00:00,agent_14,bkash_sim,"Ambarkhana, Sylhet",eid,3,0,571100,0,565387.923241342,1.0101029337979328,5712.076758658048,False
2023-03-01 00:00:00+00:00,agent_14,nagad_sim,"Ambarkhana, Sylhet",eid,3,0,497700,0,525789.099053724,0.9465772510227454,-28089.09905372397,False
2023-03-01 00:00:00+00:00,agent_14,rocket_sim,"Ambarkhana, Sylhet",eid,3,0,529000,0,501347.4464285715,1.0551564663755961,27652.55357142852,False
2023-03-01 00:00:00+00:00,agent_15,bkash_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,562300,0,536067.7967261905,1.0489344882009546,26232.203273809515,False
2023-03-01 00:00:00+00:00,agent_15,nagad_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,415900,0,458559.2477182541,0.9069711320172424,-42659.247718254104,False
2023-03-01 00:00:00+00:00,agent_15,rocket_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,465200,0,474504.55992965394,0.9803909999705095,-9304.559929653944,False
2023-03-01 00:00:00+00:00,agent_16,bkash_sim,"Zindabazar, Sylhet",eid,3,0,741100,0,669210.6999999998,1.1074240145891274,71889.30000000016,False
2023-03-01 00:00:00+00:00,agent_16,nagad_sim,"Zindabazar, Sylhet",eid,3,0,459500,0,535038.183333333,0.8588172102732486,-75538.183333333,False
2023-03-01 00:00:00+00:00,agent_16,rocket_sim,"Zindabazar, Sylhet",eid,3,0,513100,0,482720.1839285712,1.0629346297977136,30379.816071428824,False
2023-03-01 00:00:00+00:00,agent_17,bkash_sim,"Ambarkhana, Sylhet",eid,3,0,511000,0,547512.1139880952,0.9333126828516363,-36512.113988095196,False
2023-03-01 00:00:00+00:00,agent_17,nagad_sim,"Ambarkhana, Sylhet",eid,3,0,540500,0,554773.5060973746,0.9742714712571922,-14273.5060973746,False
2023-03-01 00:00:00+00:00,agent_17,rocket_sim,"Ambarkhana, Sylhet",eid,3,0,501800,0,480767.8809523809,1.043746930443763,21032.11904761911,False
2023-03-01 00:00:00+00:00,agent_18,bkash_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,657800,0,641050.8579365078,1.026127633800236,16749.14206349221,False
2023-03-01 00:00:00+00:00,agent_18,nagad_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,683300,0,646998.7272817461,1.0561071779395417,36301.272718253895,False
2023-03-01 00:00:00+00:00,agent_18,rocket_sim,"Shahjalal Uposhahar, Sylhet",eid,3,0,462600,0,439885.6340277778,1.0516369806493562,22714.36597222218,False
2023-04-01 00:00:00+00:00,agent_01,bkash_sim,"Zindabazar, Sylhet",normal,4,0,112000,0,102770.33003663,1.089808702181654,9229.669963370005,False
